user_id,abstract_words,count,ranking
032552f678311814fadbda8e937ae0fc,intron,28,4
032552f678311814fadbda8e937ae0fc,genetic,23,5
032552f678311814fadbda8e937ae0fc,cooperation,20,6
032552f678311814fadbda8e937ae0fc,show,19,7
032552f678311814fadbda8e937ae0fc,individuals,19,8
032552f678311814fadbda8e937ae0fc,model,17,9
032552f678311814fadbda8e937ae0fc,species,17,10
032a253994e61ddecf3cce614d7fcc65,malaria,30,1
032a253994e61ddecf3cce614d7fcc65,cells,21,2
032a253994e61ddecf3cce614d7fcc65,plasmodium,21,3
032a253994e61ddecf3cce614d7fcc65,parasite,16,4
032a253994e61ddecf3cce614d7fcc65,iron,14,5
032a253994e61ddecf3cce614d7fcc65,sequestration,12,6
032a253994e61ddecf3cce614d7fcc65,falciparum,11,7
032a253994e61ddecf3cce614d7fcc65,response,11,8
032a253994e61ddecf3cce614d7fcc65,infection,11,9
032a253994e61ddecf3cce614d7fcc65,infected,11,10
035a980464df47005dcf3402fbdf4684,higgs,6,1
035a980464df47005dcf3402fbdf4684,boson,5,2
035a980464df47005dcf3402fbdf4684,quantum,4,3
035a980464df47005dcf3402fbdf4684,standard,3,4
035a980464df47005dcf3402fbdf4684,model,3,5
035a980464df47005dcf3402fbdf4684,data,3,6
035a980464df47005dcf3402fbdf4684,mass,3,7
035a980464df47005dcf3402fbdf4684,authors,2,8
035a980464df47005dcf3402fbdf4684,paper,2,9
035a980464df47005dcf3402fbdf4684,mechanics,2,10
03686e9c1315af4e61ead8b0c4a2555f,published,2,1
03686e9c1315af4e61ead8b0c4a2555f,wittgenstein,2,2
03686e9c1315af4e61ead8b0c4a2555f,fiftieth,1,3
03686e9c1315af4e61ead8b0c4a2555f,presents,1,4
03686e9c1315af4e61ead8b0c4a2555f,retained,1,5
03686e9c1315af4e61ead8b0c4a2555f,mind,1,6
03686e9c1315af4e61ead8b0c4a2555f,incorporates,1,7
03686e9c1315af4e61ead8b0c4a2555f,english,1,8
03686e9c1315af4e61ead8b0c4a2555f,immediately,1,9
03686e9c1315af4e61ead8b0c4a2555f,decades,1,10
036f4453ff796bc3b1b94956469ef071,networks,13,1
036f4453ff796bc3b1b94956469ef071,code,6,2
036f4453ff796bc3b1b94956469ef071,arbitrariness,5,3
036f4453ff796bc3b1b94956469ef071,hybrid,4,4
036f4453ff796bc3b1b94956469ef071,based,4,5
036f4453ff796bc3b1b94956469ef071,semantic,4,6
036f4453ff796bc3b1b94956469ef071,arbitrary,3,7
036f4453ff796bc3b1b94956469ef071,commercial,3,8
036f4453ff796bc3b1b94956469ef071,chemical,3,9
036f4453ff796bc3b1b94956469ef071,genetic,3,10
03824b7d76330f797e557d41ba3a9d29,processes,2,1
03824b7d76330f797e557d41ba3a9d29,sense,1,2
03824b7d76330f797e557d41ba3a9d29,paper,1,3
03824b7d76330f797e557d41ba3a9d29,involve,1,4
03824b7d76330f797e557d41ba3a9d29,random,1,5
03824b7d76330f797e557d41ba3a9d29,band,1,6
03824b7d76330f797e557d41ba3a9d29,lattice,1,7
03824b7d76330f797e557d41ba3a9d29,conduction,1,8
03824b7d76330f797e557d41ba3a9d29,transport,1,9
03824b7d76330f797e557d41ba3a9d29,simple,1,10
039367ad226bfa76bc6b084a071bf978,methods,6,1
039367ad226bfa76bc6b084a071bf978,models,5,2
039367ad226bfa76bc6b084a071bf978,modeling,5,3
039367ad226bfa76bc6b084a071bf978,voltage,5,4
039367ad226bfa76bc6b084a071bf978,threshold,4,5
039367ad226bfa76bc6b084a071bf978,statistical,4,6
039367ad226bfa76bc6b084a071bf978,characteristics,4,7
039367ad226bfa76bc6b084a071bf978,measured,4,8
039367ad226bfa76bc6b084a071bf978,predictive,3,9
039367ad226bfa76bc6b084a071bf978,single,3,10
03a2c2200b292ba83c578358f4b738d2,web,40,1
03a2c2200b292ba83c578358f4b738d2,older,33,2
03a2c2200b292ba83c578358f4b738d2,people,23,3
03a2c2200b292ba83c578358f4b738d2,accessibility,15,4
03a2c2200b292ba83c578358f4b738d2,users,13,5
03a2c2200b292ba83c578358f4b738d2,mobile,12,6
03a2c2200b292ba83c578358f4b738d2,adults,9,7
03a2c2200b292ba83c578358f4b738d2,technologies,9,8
03a2c2200b292ba83c578358f4b738d2,interface,8,9
03a2c2200b292ba83c578358f4b738d2,paper,7,10
03c36e228ac025f06798c186c7c35ac3,absorption,17,1
03c36e228ac025f06798c186c7c35ac3,structure,17,2
03c36e228ac025f06798c186c7c35ac3,edge,13,3
03c36e228ac025f06798c186c7c35ac3,surface,12,4
03c36e228ac025f06798c186c7c35ac3,ev,11,5
03c36e228ac025f06798c186c7c35ac3,xanes,11,6
03c36e228ac025f06798c186c7c35ac3,spectra,10,7
03c36e228ac025f06798c186c7c35ac3,measured,10,8
03c36e228ac025f06798c186c7c35ac3,ray,10,9
03c36e228ac025f06798c186c7c35ac3,energy,10,10
04071d1e40400f2eeccc2bc242db0f4a,context,3,1
04071d1e40400f2eeccc2bc242db0f4a,environment,2,2
04071d1e40400f2eeccc2bc242db0f4a,infrastructure,2,3
04071d1e40400f2eeccc2bc242db0f4a,services,2,4
04071d1e40400f2eeccc2bc242db0f4a,applications,2,5
04071d1e40400f2eeccc2bc242db0f4a,smart,2,6
04071d1e40400f2eeccc2bc242db0f4a,determine,1,7
04071d1e40400f2eeccc2bc242db0f4a,current,1,8
04071d1e40400f2eeccc2bc242db0f4a,designers,1,9
04071d1e40400f2eeccc2bc242db0f4a,requirements,1,10
0407422dc42f8dc207b6a8c0e4952f6e,terms,5,1
0407422dc42f8dc207b6a8c0e4952f6e,literature,4,2
0407422dc42f8dc207b6a8c0e4952f6e,fields,3,3
0407422dc42f8dc207b6a8c0e4952f6e,scientometrics,3,4
0407422dc42f8dc207b6a8c0e4952f6e,study,3,5
0407422dc42f8dc207b6a8c0e4952f6e,overlapping,2,6
0407422dc42f8dc207b6a8c0e4952f6e,growth,2,7
0407422dc42f8dc207b6a8c0e4952f6e,dissertation,2,8
0407422dc42f8dc207b6a8c0e4952f6e,informetrics,2,9
0407422dc42f8dc207b6a8c0e4952f6e,term,2,10
0408d4cc930bcd31445cf0858506db9c,data,28,1
0408d4cc930bcd31445cf0858506db9c,dna,21,2
0408d4cc930bcd31445cf0858506db9c,gene,17,3
0408d4cc930bcd31445cf0858506db9c,transcription,16,4
0408d4cc930bcd31445cf0858506db9c,human,16,5
0408d4cc930bcd31445cf0858506db9c,information,16,6
0408d4cc930bcd31445cf0858506db9c,binding,16,7
0408d4cc930bcd31445cf0858506db9c,results,16,8
0408d4cc930bcd31445cf0858506db9c,factors,13,9
0408d4cc930bcd31445cf0858506db9c,sequence,13,10
04295afb1ca15e68046c51aa3bced401,clustering,63,1
04295afb1ca15e68046c51aa3bced401,data,57,2
04295afb1ca15e68046c51aa3bced401,phase,33,3
04295afb1ca15e68046c51aa3bced401,algorithms,28,4
04295afb1ca15e68046c51aa3bced401,time,23,5
04295afb1ca15e68046c51aa3bced401,synchrony,23,6
04295afb1ca15e68046c51aa3bced401,clusters,22,7
04295afb1ca15e68046c51aa3bced401,frequency,22,8
04295afb1ca15e68046c51aa3bced401,method,20,9
04295afb1ca15e68046c51aa3bced401,algorithm,20,10
043c664ce3ceff3fb3aa2d2da7f97983,genome,65,1
043c664ce3ceff3fb3aa2d2da7f97983,cpg,59,2
043c664ce3ceff3fb3aa2d2da7f97983,genes,59,3
043c664ce3ceff3fb3aa2d2da7f97983,human,52,4
043c664ce3ceff3fb3aa2d2da7f97983,methylation,47,5
043c664ce3ceff3fb3aa2d2da7f97983,selection,45,6
043c664ce3ceff3fb3aa2d2da7f97983,sequencing,42,7
043c664ce3ceff3fb3aa2d2da7f97983,dna,40,8
043c664ce3ceff3fb3aa2d2da7f97983,sequence,36,9
043c664ce3ceff3fb3aa2d2da7f97983,gene,32,10
043cbca9c6a5ec2f29fd1f899de17f74,code,6,1
043cbca9c6a5ec2f29fd1f899de17f74,arbitrariness,5,2
043cbca9c6a5ec2f29fd1f899de17f74,chemical,3,3
043cbca9c6a5ec2f29fd1f899de17f74,genetic,3,4
043cbca9c6a5ec2f29fd1f899de17f74,system,3,5
043cbca9c6a5ec2f29fd1f899de17f74,amino,3,6
043cbca9c6a5ec2f29fd1f899de17f74,index,3,7
043cbca9c6a5ec2f29fd1f899de17f74,arbitrary,3,8
043cbca9c6a5ec2f29fd1f899de17f74,cost,3,9
043cbca9c6a5ec2f29fd1f899de17f74,sense,2,10
044a4e1cf9d29cffe23b16ac338802c0,stress,6,1
044a4e1cf9d29cffe23b16ac338802c0,silicon,5,2
044a4e1cf9d29cffe23b16ac338802c0,nitride,3,3
044a4e1cf9d29cffe23b16ac338802c0,membranes,3,4
044a4e1cf9d29cffe23b16ac338802c0,mm,3,5
044a4e1cf9d29cffe23b16ac338802c0,dependence,2,6
044a4e1cf9d29cffe23b16ac338802c0,microscopically,2,7
044a4e1cf9d29cffe23b16ac338802c0,technology,2,8
044a4e1cf9d29cffe23b16ac338802c0,deposited,2,9
044a4e1cf9d29cffe23b16ac338802c0,radii,2,10
04556fa614d0ae5201ae9d3fb7de76cd,yeast,25,1
04556fa614d0ae5201ae9d3fb7de76cd,nadph,17,2
04556fa614d0ae5201ae9d3fb7de76cd,allosteric,15,3
04556fa614d0ae5201ae9d3fb7de76cd,model,15,4
04556fa614d0ae5201ae9d3fb7de76cd,analysis,15,5
04556fa614d0ae5201ae9d3fb7de76cd,ethanol,12,6
04556fa614d0ae5201ae9d3fb7de76cd,based,12,7
04556fa614d0ae5201ae9d3fb7de76cd,metabolic,12,8
04556fa614d0ae5201ae9d3fb7de76cd,proteins,11,9
04556fa614d0ae5201ae9d3fb7de76cd,methods,11,10
0467fde1c2ee79d6966fbee497e5ab58,interpolation,12,1
0467fde1c2ee79d6966fbee497e5ab58,kernel,11,2
0467fde1c2ee79d6966fbee497e5ab58,neural,10,3
0467fde1c2ee79d6966fbee497e5ab58,networks,8,4
0467fde1c2ee79d6966fbee497e5ab58,selection,7,5
0467fde1c2ee79d6966fbee497e5ab58,filters,7,6
0467fde1c2ee79d6966fbee497e5ab58,svm,7,7
0467fde1c2ee79d6966fbee497e5ab58,feature,7,8
0467fde1c2ee79d6966fbee497e5ab58,parts,7,9
0467fde1c2ee79d6966fbee497e5ab58,methods,6,10
048bb1a00370b75fe887bc6822b0ae00,technology,22,1
048bb1a00370b75fe887bc6822b0ae00,teacher,13,2
048bb1a00370b75fe887bc6822b0ae00,education,11,3
048bb1a00370b75fe887bc6822b0ae00,teachers,8,4
048bb1a00370b75fe887bc6822b0ae00,practices,6,5
048bb1a00370b75fe887bc6822b0ae00,critique,6,6
048bb1a00370b75fe887bc6822b0ae00,students,6,7
048bb1a00370b75fe887bc6822b0ae00,knowledge,6,8
048bb1a00370b75fe887bc6822b0ae00,science,5,9
048bb1a00370b75fe887bc6822b0ae00,study,5,10
04ad023ecbc5a8ac3dea6e9307c67b3c,data,21,1
04ad023ecbc5a8ac3dea6e9307c67b3c,alternative,17,2
04ad023ecbc5a8ac3dea6e9307c67b3c,exons,12,3
04ad023ecbc5a8ac3dea6e9307c67b3c,splicing,11,4
04ad023ecbc5a8ac3dea6e9307c67b3c,splice,10,5
04ad023ecbc5a8ac3dea6e9307c67b3c,models,10,6
04ad023ecbc5a8ac3dea6e9307c67b3c,network,9,7
04ad023ecbc5a8ac3dea6e9307c67b3c,expression,9,8
04ad023ecbc5a8ac3dea6e9307c67b3c,approach,8,9
04ad023ecbc5a8ac3dea6e9307c67b3c,regulatory,8,10
04c961f8a6c6977f7961bc494922409b,learning,16,1
04c961f8a6c6977f7961bc494922409b,knowledge,13,2
04c961f8a6c6977f7961bc494922409b,ol,5,3
04c961f8a6c6977f7961bc494922409b,organizational,5,4
04c961f8a6c6977f7961bc494922409b,paper,5,5
04c961f8a6c6977f7961bc494922409b,network,4,6
04c961f8a6c6977f7961bc494922409b,social,4,7
04c961f8a6c6977f7961bc494922409b,participation,4,8
04c961f8a6c6977f7961bc494922409b,experience,3,9
04c961f8a6c6977f7961bc494922409b,software,3,10
04d7766b04ce4c259ebb7118d0d620c5,text,19,1
04d7766b04ce4c259ebb7118d0d620c5,document,17,2
04d7766b04ce4c259ebb7118d0d620c5,internet,13,3
04d7766b04ce4c259ebb7118d0d620c5,based,12,4
04d7766b04ce4c259ebb7118d0d620c5,technologies,11,5
04d7766b04ce4c259ebb7118d0d620c5,anonymity,11,6
04d7766b04ce4c259ebb7118d0d620c5,information,10,7
04d7766b04ce4c259ebb7118d0d620c5,data,10,8
04d7766b04ce4c259ebb7118d0d620c5,communication,10,9
04d7766b04ce4c259ebb7118d0d620c5,social,10,10
04e58765c9049ed0aa09e4d9a358ca99,rod,5,1
04e58765c9049ed0aa09e4d9a358ca99,oxygen,4,2
04e58765c9049ed0aa09e4d9a358ca99,force,4,3
04e58765c9049ed0aa09e4d9a358ca99,rods,3,4
04e58765c9049ed0aa09e4d9a358ca99,pt,3,5
04e58765c9049ed0aa09e4d9a358ca99,hydrogen,3,6
04e58765c9049ed0aa09e4d9a358ca99,tension,3,7
04e58765c9049ed0aa09e4d9a358ca99,interfacial,3,8
04e58765c9049ed0aa09e4d9a358ca99,solutions,3,9
04e58765c9049ed0aa09e4d9a358ca99,direction,3,10
04f1d8b2d72f45dc0a179da1349653ba,model,38,1
04f1d8b2d72f45dc0a179da1349653ba,document,34,2
04f1d8b2d72f45dc0a179da1349653ba,topic,31,3
04f1d8b2d72f45dc0a179da1349653ba,data,26,4
04f1d8b2d72f45dc0a179da1349653ba,web,25,5
04f1d8b2d72f45dc0a179da1349653ba,models,23,6
04f1d8b2d72f45dc0a179da1349653ba,large,22,7
04f1d8b2d72f45dc0a179da1349653ba,latent,22,8
04f1d8b2d72f45dc0a179da1349653ba,techniques,21,9
04f1d8b2d72f45dc0a179da1349653ba,problem,21,10
04f60bc70839d6abc3993b6ee672b1b3,short,9,1
04f60bc70839d6abc3993b6ee672b1b3,reads,9,2
04f60bc70839d6abc3993b6ee672b1b3,sequence,6,3
04f60bc70839d6abc3993b6ee672b1b3,alignment,6,4
04f60bc70839d6abc3993b6ee672b1b3,reference,5,5
04f60bc70839d6abc3993b6ee672b1b3,sequencing,5,6
04f60bc70839d6abc3993b6ee672b1b3,read,4,7
04f60bc70839d6abc3993b6ee672b1b3,genome,4,8
04f60bc70839d6abc3993b6ee672b1b3,erroneous,3,9
04f60bc70839d6abc3993b6ee672b1b3,rate,3,10
04f6dd5f557c9f08e38283cbd1db47a8,types,6,1
04f6dd5f557c9f08e38283cbd1db47a8,session,6,2
04f6dd5f557c9f08e38283cbd1db47a8,haskell,5,3
04f6dd5f557c9f08e38283cbd1db47a8,implementation,4,4
04f6dd5f557c9f08e38283cbd1db47a8,communication,4,5
04f6dd5f557c9f08e38283cbd1db47a8,protocols,3,6
04f6dd5f557c9f08e38283cbd1db47a8,science,2,7
04f6dd5f557c9f08e38283cbd1db47a8,computer,2,8
04f6dd5f557c9f08e38283cbd1db47a8,concurrency,2,9
04f6dd5f557c9f08e38283cbd1db47a8,layer,2,10
0502ea9c16147686f644f2e6f32ec140,network,11,1
0502ea9c16147686f644f2e6f32ec140,peer,10,2
0502ea9c16147686f644f2e6f32ec140,dht,9,3
0502ea9c16147686f644f2e6f32ec140,rls,9,4
0502ea9c16147686f644f2e6f32ec140,data,8,5
0502ea9c16147686f644f2e6f32ec140,internet,7,6
0502ea9c16147686f644f2e6f32ec140,learning,7,7
0502ea9c16147686f644f2e6f32ec140,distributed,7,8
0502ea9c16147686f644f2e6f32ec140,overlay,6,9
0502ea9c16147686f644f2e6f32ec140,nodes,5,10
050e39624c03cc0f7b601346419e6cb9,sequencing,45,1
050e39624c03cc0f7b601346419e6cb9,sequence,30,2
050e39624c03cc0f7b601346419e6cb9,data,26,3
050e39624c03cc0f7b601346419e6cb9,dna,21,4
050e39624c03cc0f7b601346419e6cb9,reads,19,5
050e39624c03cc0f7b601346419e6cb9,genome,18,6
050e39624c03cc0f7b601346419e6cb9,generation,16,7
050e39624c03cc0f7b601346419e6cb9,method,14,8
050e39624c03cc0f7b601346419e6cb9,samples,14,9
050e39624c03cc0f7b601346419e6cb9,methods,14,10
0512d1271a8e5630f49fe18a9fb14261,formation,11,1
0512d1271a8e5630f49fe18a9fb14261,galaxies,10,2
0512d1271a8e5630f49fe18a9fb14261,simulations,8,3
0512d1271a8e5630f49fe18a9fb14261,star,7,4
0512d1271a8e5630f49fe18a9fb14261,laws,6,5
0512d1271a8e5630f49fe18a9fb14261,code,5,6
0512d1271a8e5630f49fe18a9fb14261,gadget,5,7
0512d1271a8e5630f49fe18a9fb14261,version,4,8
0512d1271a8e5630f49fe18a9fb14261,resolution,4,9
0512d1271a8e5630f49fe18a9fb14261,surface,3,10
051f6f627d872c26a5aab06430241758,political,6,1
051f6f627d872c26a5aab06430241758,models,5,2
051f6f627d872c26a5aab06430241758,interaction,4,3
051f6f627d872c26a5aab06430241758,scores,4,4
051f6f627d872c26a5aab06430241758,model,3,5
051f6f627d872c26a5aab06430241758,problems,3,6
051f6f627d872c26a5aab06430241758,multiplicative,3,7
051f6f627d872c26a5aab06430241758,method,3,8
051f6f627d872c26a5aab06430241758,science,3,9
051f6f627d872c26a5aab06430241758,checklist,2,10
0556114be83c6b3c7228e08d92525c96,imaging,14,1
0556114be83c6b3c7228e08d92525c96,mr,10,2
0556114be83c6b3c7228e08d92525c96,liver,7,3
0556114be83c6b3c7228e08d92525c96,dw,6,4
0556114be83c6b3c7228e08d92525c96,masses,5,5
0556114be83c6b3c7228e08d92525c96,sequences,4,6
0556114be83c6b3c7228e08d92525c96,diffusion,4,7
0556114be83c6b3c7228e08d92525c96,adnexal,4,8
0556114be83c6b3c7228e08d92525c96,quality,3,9
0556114be83c6b3c7228e08d92525c96,clinical,3,10
0558618e8bc1e3aabb995b4cc0a36763,thematic,8,1
0558618e8bc1e3aabb995b4cc0a36763,language,6,2
0558618e8bc1e3aabb995b4cc0a36763,sentence,6,3
0558618e8bc1e3aabb995b4cc0a36763,model,5,4
0558618e8bc1e3aabb995b4cc0a36763,word,5,5
0558618e8bc1e3aabb995b4cc0a36763,knowledge,4,6
0558618e8bc1e3aabb995b4cc0a36763,processing,4,7
0558618e8bc1e3aabb995b4cc0a36763,errors,4,8
0558618e8bc1e3aabb995b4cc0a36763,frequency,4,9
0558618e8bc1e3aabb995b4cc0a36763,based,3,10
055ac3dc60156b19df949b190373caca,flow,50,1
055ac3dc60156b19df949b190373caca,velocity,26,2
055ac3dc60156b19df949b190373caca,measurement,20,3
055ac3dc60156b19df949b190373caca,mixing,14,4
055ac3dc60156b19df949b190373caca,piv,14,5
055ac3dc60156b19df949b190373caca,measurements,14,6
055ac3dc60156b19df949b190373caca,method,12,7
055ac3dc60156b19df949b190373caca,shear,12,8
055ac3dc60156b19df949b190373caca,micro,11,9
055ac3dc60156b19df949b190373caca,stress,11,10
056b92e12e2fe56954ad00b8319ab643,music,32,1
056b92e12e2fe56954ad00b8319ab643,musical,10,2
056b92e12e2fe56954ad00b8319ab643,language,10,3
056b92e12e2fe56954ad00b8319ab643,target,7,4
056b92e12e2fe56954ad00b8319ab643,meaning,6,5
056b92e12e2fe56954ad00b8319ab643,human,6,6
056b92e12e2fe56954ad00b8319ab643,related,6,7
056b92e12e2fe56954ad00b8319ab643,study,6,8
056b92e12e2fe56954ad00b8319ab643,model,6,9
056b92e12e2fe56954ad00b8319ab643,dimensions,5,10
0590d4c9dc23085a81d51e172aacb112,patients,20,1
0590d4c9dc23085a81d51e172aacb112,percent,17,2
0590d4c9dc23085a81d51e172aacb112,responses,14,3
0590d4c9dc23085a81d51e172aacb112,hiv,11,4
0590d4c9dc23085a81d51e172aacb112,virus,11,5
0590d4c9dc23085a81d51e172aacb112,pneumonia,10,6
0590d4c9dc23085a81d51e172aacb112,mrsa,10,7
0590d4c9dc23085a81d51e172aacb112,risk,9,8
0590d4c9dc23085a81d51e172aacb112,infection,8,9
0590d4c9dc23085a81d51e172aacb112,clinical,8,10
0593384a20768092c17d08ca36bcbfb1,soziale,2,1
0593384a20768092c17d08ca36bcbfb1,und,1,2
0593384a20768092c17d08ca36bcbfb1,benachteiligung,1,3
05946cfb136481c50ccd739481391583,mate,57,1
05946cfb136481c50ccd739481391583,males,46,2
05946cfb136481c50ccd739481391583,females,41,3
05946cfb136481c50ccd739481391583,choice,39,4
05946cfb136481c50ccd739481391583,male,30,5
05946cfb136481c50ccd739481391583,cues,29,6
05946cfb136481c50ccd739481391583,quality,20,7
05946cfb136481c50ccd739481391583,mates,18,8
05946cfb136481c50ccd739481391583,female,18,9
05946cfb136481c50ccd739481391583,time,17,10
05a4a78f36a62aeed2feebe8f1c12680,asn,4,1
05a4a78f36a62aeed2feebe8f1c12680,brain,3,2
05a4a78f36a62aeed2feebe8f1c12680,traumatic,3,3
05a4a78f36a62aeed2feebe8f1c12680,payments,3,4
05a4a78f36a62aeed2feebe8f1c12680,edf,3,5
05a4a78f36a62aeed2feebe8f1c12680,severe,3,6
05a4a78f36a62aeed2feebe8f1c12680,injury,2,7
05a4a78f36a62aeed2feebe8f1c12680,mazef,2,8
05a4a78f36a62aeed2feebe8f1c12680,find,2,9
05a4a78f36a62aeed2feebe8f1c12680,death,2,10
05a6ea1ffc2dcb91258c638b2e4ebeb9,binding,12,1
05a6ea1ffc2dcb91258c638b2e4ebeb9,motif,7,2
05a6ea1ffc2dcb91258c638b2e4ebeb9,transcription,6,3
05a6ea1ffc2dcb91258c638b2e4ebeb9,cmf,5,4
05a6ea1ffc2dcb91258c638b2e4ebeb9,transcriptional,5,5
05a6ea1ffc2dcb91258c638b2e4ebeb9,data,5,6
05a6ea1ffc2dcb91258c638b2e4ebeb9,gene,4,7
05a6ea1ffc2dcb91258c638b2e4ebeb9,tfs,4,8
05a6ea1ffc2dcb91258c638b2e4ebeb9,motifs,4,9
05a6ea1ffc2dcb91258c638b2e4ebeb9,sequences,4,10
05cee10dca7b8bb487348fc93da2f872,gene,35,1
05cee10dca7b8bb487348fc93da2f872,expression,31,2
05cee10dca7b8bb487348fc93da2f872,cell,22,3
05cee10dca7b8bb487348fc93da2f872,arabidopsis,18,4
05cee10dca7b8bb487348fc93da2f872,stage,16,5
05cee10dca7b8bb487348fc93da2f872,flowering,16,6
05cee10dca7b8bb487348fc93da2f872,genes,16,7
05cee10dca7b8bb487348fc93da2f872,data,15,8
05cee10dca7b8bb487348fc93da2f872,plants,15,9
05cee10dca7b8bb487348fc93da2f872,tissue,11,10
05d1b6c931f8310bce388da45b44f33f,data,13,1
05d1b6c931f8310bce388da45b44f33f,algorithm,9,2
05d1b6c931f8310bce388da45b44f33f,analysis,7,3
05d1b6c931f8310bce388da45b44f33f,ica,7,4
05d1b6c931f8310bce388da45b44f33f,applications,6,5
05d1b6c931f8310bce388da45b44f33f,algorithms,6,6
05d1b6c931f8310bce388da45b44f33f,image,6,7
05d1b6c931f8310bce388da45b44f33f,global,4,8
05d1b6c931f8310bce388da45b44f33f,clustering,4,9
05d1b6c931f8310bce388da45b44f33f,techniques,4,10
05e0cdcabf809e79e95de49485055fcb,cell,44,1
05e0cdcabf809e79e95de49485055fcb,bacterial,27,2
05e0cdcabf809e79e95de49485055fcb,ftsz,20,3
05e0cdcabf809e79e95de49485055fcb,proteins,20,4
05e0cdcabf809e79e95de49485055fcb,cytoskeletal,17,5
05e0cdcabf809e79e95de49485055fcb,bacteria,16,6
05e0cdcabf809e79e95de49485055fcb,shape,15,7
05e0cdcabf809e79e95de49485055fcb,mreb,15,8
05e0cdcabf809e79e95de49485055fcb,tubulin,13,9
05e0cdcabf809e79e95de49485055fcb,cells,13,10
05e76a6a9cc7e7c2b76039c8e8f4b58e,risk,31,1
05e76a6a9cc7e7c2b76039c8e8f4b58e,cancer,22,2
05e76a6a9cc7e7c2b76039c8e8f4b58e,stroke,21,3
05e76a6a9cc7e7c2b76039c8e8f4b58e,jewish,20,4
05e76a6a9cc7e7c2b76039c8e8f4b58e,studies,20,5
05e76a6a9cc7e7c2b76039c8e8f4b58e,treatment,19,6
05e76a6a9cc7e7c2b76039c8e8f4b58e,populations,18,7
05e76a6a9cc7e7c2b76039c8e8f4b58e,patients,18,8
05e76a6a9cc7e7c2b76039c8e8f4b58e,vascular,17,9
05e76a6a9cc7e7c2b76039c8e8f4b58e,genetic,17,10
0604ac5d13d02ef0abae0ff0eb097b82,information,5,1
0604ac5d13d02ef0abae0ff0eb097b82,cube,4,2
0604ac5d13d02ef0abae0ff0eb097b82,tasm,4,3
0604ac5d13d02ef0abae0ff0eb097b82,navigation,4,4
0604ac5d13d02ef0abae0ff0eb097b82,tangible,3,5
0604ac5d13d02ef0abae0ff0eb097b82,usability,3,6
0604ac5d13d02ef0abae0ff0eb097b82,requirements,3,7
0604ac5d13d02ef0abae0ff0eb097b82,geographic,3,8
0604ac5d13d02ef0abae0ff0eb097b82,maps,2,9
0604ac5d13d02ef0abae0ff0eb097b82,enhance,2,10
060e914f5be3c34ea9a17cbbbf5a33e9,data,637,1
060e914f5be3c34ea9a17cbbbf5a33e9,gene,426,2
060e914f5be3c34ea9a17cbbbf5a33e9,analysis,343,3
060e914f5be3c34ea9a17cbbbf5a33e9,expression,342,4
060e914f5be3c34ea9a17cbbbf5a33e9,sequencing,322,5
060e914f5be3c34ea9a17cbbbf5a33e9,genome,288,6
060e914f5be3c34ea9a17cbbbf5a33e9,rna,285,7
060e914f5be3c34ea9a17cbbbf5a33e9,genes,271,8
060e914f5be3c34ea9a17cbbbf5a33e9,network,263,9
060e914f5be3c34ea9a17cbbbf5a33e9,networks,263,10
061de4cd2e8b82b73bdf11d2141ce9ca,sustainability,12,1
061de4cd2e8b82b73bdf11d2141ce9ca,guidelines,9,2
061de4cd2e8b82b73bdf11d2141ce9ca,participants,6,3
061de4cd2e8b82b73bdf11d2141ce9ca,competencies,4,4
061de4cd2e8b82b73bdf11d2141ce9ca,academic,4,5
061de4cd2e8b82b73bdf11d2141ce9ca,community,4,6
061de4cd2e8b82b73bdf11d2141ce9ca,writers,4,7
061de4cd2e8b82b73bdf11d2141ce9ca,key,4,8
061de4cd2e8b82b73bdf11d2141ce9ca,present,4,9
061de4cd2e8b82b73bdf11d2141ce9ca,report,3,10
06233eba7bc6b03ef3a53167884239af,de,160,1
06233eba7bc6b03ef3a53167884239af,la,62,2
06233eba7bc6b03ef3a53167884239af,en,43,3
06233eba7bc6b03ef3a53167884239af,los,39,4
06233eba7bc6b03ef3a53167884239af,species,33,5
06233eba7bc6b03ef3a53167884239af,el,32,6
06233eba7bc6b03ef3a53167884239af,para,30,7
06233eba7bc6b03ef3a53167884239af,habitat,25,8
06233eba7bc6b03ef3a53167884239af,del,23,9
06233eba7bc6b03ef3a53167884239af,las,23,10
0647f9a9ab29dd6851cf8e6da6402977,information,43,1
0647f9a9ab29dd6851cf8e6da6402977,patient,30,2
0647f9a9ab29dd6851cf8e6da6402977,care,27,3
0647f9a9ab29dd6851cf8e6da6402977,quality,23,4
0647f9a9ab29dd6851cf8e6da6402977,data,20,5
0647f9a9ab29dd6851cf8e6da6402977,patients,20,6
0647f9a9ab29dd6851cf8e6da6402977,innovation,19,7
0647f9a9ab29dd6851cf8e6da6402977,review,15,8
0647f9a9ab29dd6851cf8e6da6402977,ideas,15,9
0647f9a9ab29dd6851cf8e6da6402977,support,14,10
064cf5a0504eae09d1ce771a7b244682,reading,3,1
064cf5a0504eae09d1ce771a7b244682,scientific,3,2
064cf5a0504eae09d1ce771a7b244682,ontologies,2,3
064cf5a0504eae09d1ce771a7b244682,publishing,2,4
064cf5a0504eae09d1ce771a7b244682,scientists,2,5
064cf5a0504eae09d1ce771a7b244682,accelerated,1,6
064cf5a0504eae09d1ce771a7b244682,ii,1,7
